id,product_id,username,age_range,skin_type,rating,text,is_recommended,price
2109653,61268,farissaaaa,19 - 24,Oily,5.0,akhirnya ketemu juga facewash yg gabegitu pricey dan cocok buat kulit yang berjerawat dan berminyak ini. minyak aku jadi lumayan berkurang dan udah jarang muncul jerawat lagii. udah gitu dipakenya enak banget busanya lembut dan after dibilas jadi halus dan yg penting ga bikin muka ketarik ato kering✨,1,65000.0
2340047,76521,arynnuna,19 - 24,Oily,5.0,"Produk ini bner bner cocok banget di wajah aku, jdi lebih cerah dan kulit aku makin glowing🥹 beberapa produk yg lain udh mau habis, jdi bakalan mau beli lagi hehe. Oya kulit aku agak sedikit sensitif tapi overl all gapp dan Aku rekomen ini banget pokoknya",1,300000.0
2051047,3426,maoel__,19 - 24,Oily Skin,3.0,Pakai produk ini udah lama sih. Baunya oke2 ajasih. Busanya banyak dan cukup membersihkan. cuman efek setelahnya tuh kulit jadi terasa kering banget alias ga lembab dan bikin kulit terasa ketarik tapi gabikin efek negatif kayak iritasi atau jerawatan sih. efeknya biasa aja,-1,16000.0
1365028,29993,Atikahalyafarhanah,19 - 24,Oily Skin,3.0,Untuk acne prone aku rasa ngga cocok. Karena aku pakai awal2nya bagus2 aja.tapi setelah udah mau abis malah nimbulin jerawat. Entah karena ingridientnya ygbgak save buat acne atau kenapa. But for normal skin i think it good ,-1,27000.0
1788805,40451,vanynabilla,19 - 24,Oily Skin,2.0,Aku pakai ini malah bruntusan dan numbuh jerawat di muka..mungkin di kulit ku ga cocok padahal aku tertarik banget sama produk ini karna dia oil control dan tipe kulitku berminyak tapi ternyata malah ga cocok dan breakout waktu ituu. Cuma setelah cuci muka dia gabikin kulit ketarik sama sekali malah ngelembap in bangett.,-1,25000.0
2147675,979,danielan,19 - 24,Oily Skin,3.0,"[UPDATE] Performa face wash ini lumayan loh, aku cukup ngerasa aman pake ini tanpa pake first cleanser kayak micellar water/cleansing oil, tapi tetep harus double cleanse sih, gabisa kalo cuma sekali aja. 1 pump aja cukup buat sekali cuci muka, tipe foamnya padat, bukan yang gelembungnya besar-besar gitu. Untuk klaim hapus daily makeup (di pengalamanku Acnes UV Tint aja sih) cukup bagus sih, padahal aku ngerasa Acnes UV Tint cukup water resistant. Untuk jerawat, mungkin (bekerja/efektif) juga ya, gapernah ada timbul breakout selama pake ini. Di minggu pertama pake ini beneran bikin ketagihan sih, niatnya rotasi sama face wash lain, malah keterusan tiap hari. Face wash anti ribet deh 👌 harganya cukup terjangkau juga menurutku. Repurchase? Maybe 😅 Update, aku kecepetan kasih review/first impression kemarin hahaha, ternyata ada satu hal yang aku ga suka dari produk ini, ninggalin residu 🙃 paling benci kalo tiap dibilas air dan coba gosok kulit ada kayak excess skin/product gitu. Ini kejadiannya tiap cuci muka setelah pake sunscreen, mungkin hanya bisa dijadikan first cleanser untuk sunscreen tertentu aja ga semua sunscreen bisa dibersihkan sama produk ini.",-1,23000.0
1715139,2786,bilabil_,19 - 24,Oily Skin,2.0,"jadi aku waktu mau ganti facial wash ke yang pH nya cocok untuk kulit wajah, dan pH Hada Labo ini baguss sekitar 5/6 aku lupa. akhirnya aku yakin bgt mau ganti ke facial wash ini, aku beli di shopee (TnTBeautyShop) ukuran (50 ml) harga (25k). setelah facial wash ku yang lama habis, aku coba pakai ini, pertama kali ada kayak bau bahan kimia (?) menurutku gt, terus ngga mengandung busa, tp setelah dibilas muka aku jd lembab bgt enaken si. tapiii mohon maap Hada Labo di kulit oily skin ku malah banyak minus nya☹ (-) aku ngga cocok setelah dipake rutin malah nimbulin jerawat baru di pipiku, (-) muka jadi cepat berminyak karena finishing nya lembab jadi ngga angkat minyak berlebih sama sekalii, (-) agak susah dibilas, walaupun udh bilas beberapa kali serasa kayak masih nempel gt facial wash nya, (-) menurutku ini cocok bgt untuk kulit kering karena finisihing nya lembab.. padahal udh ekspektasi tinggi kalo kulit wajah ku pasti cocok pake ini, nyata nya tidak huhuhu☹🥺",-1,30000.0
2439268,3426,amelnanda,19 - 24,Oily Skin,3.0,"I remember using this back when I was in high school. My face was extremely oily, and after using this, the oiliness became more under control. However, over time, the results weren't as good as when I first started using it. Maybe it's because as I got older, my skin issues became more challenging. But overall, it's still a good product. 👍😊",-1,16000.0
2034176,15107,elissaarzv,19 - 24,Oily Skin,1.0,"pengalaman terburuk karena make sabun ini buat wajahku yang lagi jerawatan. baunya ga enak bangett sebenernya. ga ada tipe kulit khusus di kemasan. pernah make pas kulit lagi berjerawat, hasilnya wajah makin full jerawat dan bekasnya jadi bopeng, muka makin perihh karna makin kering. jaman dulu belum ada brand brand kayak sekarang, jadinya dulu pake ini. gak lagi pake ginian huhu",-1,15000.0
2403354,65004,rachmanoviantika,19 - 24,Oily Skin,3.0,"Aku suka sama packagingnya apalagi brushnya lembut banget ke kulit jadi betah lama lama buat pakein ke muka, busanya juga banyak banget tapi sayangnya busanya agak pedih di area mataku jadi aku menghindari pemakaian dekat area mata, saat selesai di pakai juga ngerasa agak sedikit ketarik nih muka jadi kerasa agak sedikit keset, kayaknya efek menghidrasinya agak kurang ya buat kulitku, padahal sebetulnya ini bagus banget cuman gak cocok aja di kulitku",-1,80000.0
638896,18803,yuuisabella,19 - 24,Oily Skin,2.0,"i have to say, kalo pake sabun cuci muka ini somehow di aku ngerasa kulit ketarik. apa karena ph nya yang lumayan tinggi? aku berharap line yang ini agak gentle tapi ternyata engga sesuai expektasi. repurchase? engga deh mau cobain produk lain he he he",0,140000.0
156342,4571,Vinaaarr,19 - 24,Oily Skin,3.0,"lumayan bagus sih ini, aku pakai ini kerasa bersih banget mukaku. agak bikin kering tapi gak kayak ketarik gt. cuma setelah di bersihin agak licin-licin gitu, aku jadi bilas berkali-kali karena ngerasa gak bersihin dengan benar hahaha. aku pakai ini aman-aman aja, gak ada breakout kok, karena memang kan produknya sebamed gentle banget buat kulit, kayak produknya dokter kulit menurutku. ",0,200000.0
363279,777,RdhRafifah,19 - 24,Oily Skin,4.0,"Sehabis cuci muka muka aku ga kerasa ketarik-ketarik gitu loh, terus ga menutup pori-pori, muka fresh lebih lama, kl mengurangi minyak blm terlalu mengurangi soalnya udh pemakaian 2bln blm keliatan ?",0,27000.0
156348,11619,Vinaaarr,19 - 24,Oily Skin,4.0,"This is my current cleanser. Like it, but this is not my favorite. Teksturnya itu gel, ringan banget pas di pake, ada busanya sedikit banget. Karena buat oily skin, aku berharap oil controlnya bagus. But it doesn't really works. Setelah sejam atau dua jam, balik lagi minyaknya. Harus tap tap lagi pakai kertas minyak. Pakai ini sih kerasa bersih mukaku, wanginya enak dan gak muncul breakout karena gentle banget kan ini. This product is okay, i think...",0,195000.0
913659,4119,fazahra_,19 - 24,Oily Skin,5.0,"INI HOLYGRAIL SIH😭 udah pake ini 4 tahun (ganti gantian sama sabun lain sih) dan masih jadi kesukaan!!! produknya gentle, pake sedikit tapi muka berasa bersih banget, hampir gaada busa, dan gak bikin muka kesat. cuman packagingnya emang kurang aman soalnya pernah tumpah pas dibawa jalan, jadi emang harus pinter pinter taronya sih",0,30000.0
985737,76236,Shintia_31,19 - 24,Oily Skin,5.0,"Make ini sabun ke muka dari SMP sampe detik ini, penyelamat pas breakout 😍 iye si bikin kering tiap kali make, tapi khasiatnye ampuh bgt buat aku, mureh pula.. tiap ga cocok make sabun muka laen, baliknye pasti ke ini sabun lagi.. selalu repurchase 😍",0,30000.0
881214,31241,Sarahsiadarii,19 - 24,Oily Skin,2.0,"Awal beli ini karena tertarik aja. Untuk kulit sensitif dan jerawatan gitu kan, nah aku beli lah produk ini. Isi nya tuh gel bening agak cair gitu. di aplikasiin ke muka, busa nya dikit, dan setelah di bilas kayak licin citu dimukaku, jadi ngerasa ngga bersih dan ngga segar kyk abis cuci muka. Trus setelah beberapa minggu aku pakai ini, mulai ada jerawat muncul 1-2 biji :( kirain aku ya mungkin aku stress atau kurang tidur, tapi kok makin kesini jerawatnya makin nambah dan gede2😭😭 sedih bgt, aku ngga bakalan repuchese sih, karena nggak bermanfaat di aku dan ga nyaman juga :((",0,30000.0
670131,16599,khalisayu,19 - 24,Oily Skin,4.0,"awal – awal bingung mau pake facial wash apa karna dulu masih belum mengenal dunia per-skincare-an atau per-makeup-an. trus awalnya iseng aja karna sesuai juga untuk kulit aku, trus lumayan ngangkat minyak dimuka aku dan setelah cuci muka ga terlalu narik muka tapi hasilnya juga ga kering",0,23900.0
232564,14536,nathasasarah,19 - 24,Oily Skin,3.0,Coba produk ini karena review bagus di female daily... pas pakai emg cleansernya gentle banget krn bahannya natural dan gak bikin muka kering tapi gak terlalu cocok di muka aku krn gak mengurangi munculnya jerawat juga.. dan aku juga lbh suka produk yang membersihkan sampai bersih banget.. So repurhcase? No.,0,130000.0
799882,61954,Adeeka03,19 - 24,Oily Skin,5.0,"untuk produk ini yang mungkin ga bisa aku tinggalkan, sabyn cuci muka yang super ringan dan bersih, ngga bikin kulit wajah kering. punya kelembaban extra dan mencerahkan tapiii enggak yang mencerahkan mendadak putih begitu. pelan pelan wajah aku lebih bersih dari noda jerawat dan tentunya wajah aku terlihat lebih segarr dan ngga kusam",0,30000.0
1041612,15317,chyra2,19 - 24,Oily Skin,1.0,"Ini ENGGAK banget😭😭😭
muka ku kering klontang banget make ini, baru make 2 hari nambah bruntusan daerah dahi padahal jarang bgt brutusan daerah dahi, di area sekitar jerawat kayak ngelupas2 gitu ngeri banget pokoknyaa😭☹",0,39900.0
2544029,58478,gifarinadewi,19 - 24,Oily Skin,5.0,"yang kulitnya ngamuk, sensitif coba deh pake face wash ini pasti cocok. engga aneh2 bgt, gaada bau gimana, super duper gentle dgn real oat. sempet ragu karena bener2 gaada busa tapi bersih kok lembab after bilasnya. yang kulitnya dry pasti suka banget, aku yang oily pun nyaman! hehe",1,115000.0
1374083,7571,darrrra_,19 - 24,Oily Skin,4.0,cocok banget dikulit aku yang oily ini. sungguh sangat menahan minyak yang ada di wajah. gak bikin ketarik dan dia amat gentle. aku suka ini karena dia gak bikin wajah aku terlihat oily. ini juga gak bikin wajah aku jerawatan. sesuka itu. ,1,25000.0
2395101,68063,amelyasmin01,19 - 24,Oily Skin,4.0,"Pas aku nyobain botol yang kecil sm yg besar agak beda ya, kalau yang jecil bener2 kentel dan berasa lembab gitu dan aku cocok banget justru ngilanngin jerawat dan beruntusan, tapi gatau kenapa yang besar aku ngerasa formulanya agak beda ya jd lebih cair dan gampang di blend, tapi untuk botol yang besar entah kenapa aku perih banget kalo cuci muka huhuhu, sedih banget padahal sebelumnya cocok.",1,0.0
1532427,29098,Yunitaella,19 - 24,Oily Skin,5.0,"kecintaan aku banget ini, dari 6 facial wash TBS di kamar mandi aku produk ini adalah yang paling sering aku pake karena efeknya emang beneran sesuai claim, malah diatas ekspektasi aku dan sering pula dia diskon",1,259000.0
1532395,52608,Yunitaella,19 - 24,Oily Skin,5.0,"kalau produk ini yang make pas cowokku, awal pakai dia itu beneran detoxifying gitu besoknya jerawat keluar semua tapi pas udah dipake 3-7 harian jerawat tapi ilang kayak sulapan wkwk muka terasa ringan juga",1,199000.0
2576479,3895,quinensia,19 - 24,Oily Skin,5.0,Suka banget sama facial wash ini. aku mulai pake ini karena breakout. Sepengalaman aku cepet banget buat ngempesin jerawat tapi minusnya kulit agak kering jadi wajib pake pelembab. Harganya juga terbilang murah. Recommended buat yang kulit berminyak😍❤️,1,29000.0
1470732,28407,azahrahumairay,19 - 24,Oily Skin,5.0,"Pertama kali nyobain produk senka dan sesuka itu ❤ terutama sama Perfect White Clay ini, dipakai dikit aja udah keluar busa banyak dan bikin wajah jadi cerah, halus, minyak keangkat semua 😲 cocok banget buat yang punya kulit berminyak.. terus wangi parfumenya juga ngak terlalu nyengat jadi ngak ganggu dehh",1,95000.0
2404875,87308,wrgusnari,19 - 24,Oily Skin,5.0,"Facial wash super gentle, busanya lembut bgt sih ini. Setelah pakai juga ga bikin kering ketarik dan malah bikin wajah jadi lembab dan fresh bgt! Packaging nya juga simple tp ada hologram nya gt jg gemesh! In love bgt sama facial wash nya trueve, pasti bgt bakalan repurchase!🫶🏻🫶🏻🫶🏻",1,99000.0
2375907,96030,sasabilaaa,19 - 24,Oily Skin,5.0,"facial wash ini teksturnya creamy yang padat, foamnya lembut dan setelah dibilas gabikin kulit kerasa kering/ketarik. cocok buat yang punya kulit acne prone karena mengandung bha dan cica yang berfungsi untuk mengatasi kemerahan, iritasi dan jerawat.",1,345000.0
2109889,10682,naufalalghivieri,19 - 24,Oily Skin,5.0,"Ini adalah pertama kalinya aku coba Neutrogena, dimulai dari seri Deep Clean. Bulan September yg lalu aku beli 2 botol ukuran kecil pas lagi clearance sale di salah satu drugstore. Pas aku coba, gak terlalu ketarik, malahan ok aja di kulit... kebetulan aku beli full sizenya buat nyetok karena Deep Clean udh ganti formula, penasaran kyk apa rasanya pas nyoba Deep Clean yg baru...",1,81500.0
2011694,86664,hiius__,19 - 24,Oily Skin,5.0,"Yuhuuu baru kali ini nemuin cuci muka yg bener bener gentle banget, abis cuci muka ga bikin kulit kering dan ketarik, bikin muka lembab, enakin banget sumpah 🥺❤️ biasanya kalo abis cuci muka, muka jadi kering tapi ini engga, cinta bangeeeeeettt ❤️",1,59000.0
1446813,67023,anyakusuma,19 - 24,Oily Skin,5.0,"Terima kasih banyak untuk FD dan Ponds, karena udh diberi kesempatan untuk nyobain ini! Menurutku packagingnya seperti packaging sabun cuci muka ponds pada umunya. Teksturnya enteng banget, tapi wanginya terlalu menyengat menurutku. Setelah pakai ini gak bikin wajah rasanya ketarik. Salah satu face wash dengan harga murah dan gentle banget di kulit wajah. Sejauh ini gak bikin breakout. Worth to try!",1,31000.0
2105114,80266,GhinaNuur,19 - 24,Oily Skin,5.0,"baguuuus bangeeet produknya kaya pembersih wajah gituu, jadi bikin tambah bersih ngehapus makeup atau habis aktivitas seharian, terus bubblenya banyak dan setelah pemakaian kerasa seger dan ringan karena kulit kerasa bersih keangkat kotorannya luv",1,95000.0
1781088,79297,natasya223,19 - 24,Oily Skin,5.0,"Seneng banget ada varian charcoal yang klaimnya bisa mendetox dan sama seperti yang varian pink foamnya melimpah banget dan juga tetap ada 10x collagen, pas dipakai lembut banget dimuka karna foamnya itu melimpah, dan untuk varian ini juga sehabis dibilas gak bikin muka aku keset dan kering, kulit langsung terasa segar dan bersih, sejauh ini belum ada efek negatif di aku dan hopefully dua varian pond's ini seterusnya juga bakal cocok dikulit aku",1,25000.0
2396823,26462,violettarigan,19 - 24,Oily Skin,3.0,"Ini juga cocok buat kulit berminyakk, seger juga baunya, dan gak nyengat gitu. Walau buat kulit berminyak tapi ramah juga buat kulit sensitif kokk, dan di aku bisa ngurangin pertumbuhan jerawat.. tapi sayangnya efeknya lama banget dan gak begitu nampol, cuman formulanya bagus sih nothing's wrong, cuman efeknya kurang keliatan ajaa",1,30000.0
1664262,12377,adeliafidha,19 - 24,Oily Skin,5.0,"produk paling fav, harganya terjangkau, wanginya enak. worth it bgt dimuka aku yg type-oily. ngurangin produksi minyak di muka. abis pake ini juga ngerasa seger bgt. muka juga cerah, but klo aku masih double cleansing sih pake ini. tapi ini bagus!",1,20000.0
2175316,90892,danielan,19 - 24,Oily Skin,5.0,"Awalnya aku tau ini dari forum FD, ada yang kasih referensi produk ini pas aku lagi cari alternatif first cleanser selain micellar water dan cleansing oil, dan suka banget! Awal pake udah kerasa cleansing powernya ""kenceng"", sempet kerasa over-stripping, tapi kayaknya waktu itu kondisi kulitku emang lagi sensitized deh, jadi sampe ada excess skin kalo gosok wajah, sempet kerasa agak perih sedikit gatal, untungnya ga sampai muncul kemerahan dan jerawat. Teksturnya agak canggung 😅 gooey, slimy, pokoknya licin berlendir gitu lah, buat massage wajah juga enak, busanya nggak lembut, minim banget, tapi kebantu sama teksturnya yang licin banget. Dari pengalamanku, buat hapus hybrid tinted sunscreen agak kurang bagus dibanding pake micellar water + kapas, selalu aja ada excess product (kerasa banget masih ninggalin lapisan di wajah dan pilling kalo digosok), tapi ini sukses buat bersihin chemical sunscreen bahkan tanpa harus dilanjut facial wash (klaim ini dari Biore-nya langsung setelah aku konfirmasi lewat dm). Untuk heavy makeup aku gabisa kasih opini sih, aku cuma pernah iseng pake buat bersihin foundation setelah pemakaian sehari, dan cukup bersih loh tanpa ninggalin residu! Packagingnya bagus, aku suka pumpnya (1 pump cukup buat wajah + telinga + leher), parfumnya cukup kenceng tapi bisa hilang setelah dibilas. Repurchase? YES!! Produk ini sangat memenuhi kebutuhanku yang pengen rutin jadi lebih simple dan minimal",1,33000.0
2065094,86664,ysukmaratna,19 - 24,Oily Skin,5.0,texture nya gel dan tidak terlalu berbusa tapi tetep bersih dan ga bikin kulit jadi ketarik/kering. Ada sedikit aroma teatree. Aku suka sih aromanya. Dan rasa setelah pake produk ini tuh bersih gituu meskipun gaada busanya. Aku cukup suka sih dan ini worth it ya harganya lumayan murah untuk hasil yang bagus,1,59000.0
2526037,100958,Alia_hima,19 - 24,Oily Skin,5.0,"senka wakame favoritnya ibu, Senka Perfect Whip dilengkapi formulasi Aqua-In-Pool yang unik, berguna untuk memperkuat skin barrier/lapisan pelindung kulit dari kerusakan akibat kotoran yang menempel ataupun paparan sinar UV. Memiliki skin barrier yang kuat merupakan hal penting, karena dengan begitu kualitas kulitmu jadi lebih terjaga, serta terhindar dari berbagai masalah seperti breakout, bruntusan dan lainnya. solusi nih untuk kulit wajah yang bermasalah.",1,63000.0
2047377,11619,tazkyakamila,19 - 24,Oily Skin,5.0,"bagus bangeet! akhirnyaa nemu cleanser yang cocok untukku <3. cleanser ini tentunya cocok sama kulitku yang minyakan nan berjerawat ini. dia melembabkan, gak bikin kering dan gaada sensasi ketarik sama sekali huhu. apalagi wanginya, kek bau-bau bedak bayi gitu, busanya juga ga banyaak bener-bener gentle, recommend sih buat kalian yang mau coba.",1,195000.0
2083968,45199,rethana,19 - 24,Oily Skin,5.0,"enaaaakkk, bikin muka bersih tapi ngga ketarik/kering gitu. busanya juga banyak dan lembuttt. dia klaimnya cocok buat semua jenis kulit sih, makanya lembut banget. kapan-kapan repurchase soalnya lagi pake fw lain.",1,60000.0
1654137,76061,Tisacaddea,19 - 24,Oily Skin,4.0,"Thanks to FD x Erha sdh memberikanku kesempatan untuk mencoba dan mereview produk ini💕 Packagingnya punya warna yg cute n fresh ya, kek remaja bgt gitu. tube 100ml dan bertekstur gel bening. aromanya lil bit kek aroma pisang (?) menurutku sih. tapi seger. busanya dikit dan ketika diapply lembut bgt di wajah. after use nya ga bikin wajah ketarik dan ga bikin kering, malah kayak keset bersih tapi lembab gitu enak.",1,100000.0
1855071,77909,florencia_jusi,19 - 24,Oily Skin,5.0,"foamy cleanser- kesukaanku soalnya harumnya enak banget dan ga bikin kulit iritasi, untuk recommended? yes donggg, tipe kulitku berminyak dan rentan iritasi, apkai nurish jadi ga takut lagi pakai skincare dari nurish organiq recommended",1,59000.0
2518911,208,Yuriantin,19 - 24,Oily Skin,5.0,pencuci muka yang isinya banyak banget terhitung harga nya murah karna isinya 500ml terus cocok buat gentle dan bisa dipakai oleh siapa saja. tanpa ada busa cleansernya enak banget pokonya deh selalu diskon juga untuk cleanser ini. terrecommend banget,1,112000.0
2231753,69300,agnesleoniangela,19 - 24,Oily Skin,5.0,"Gentle cleanser ter bagus yang pernah aku coba sejauh ini. Gabikin muka ketarik sama sekali, bikin muka lembab & kenyal after pake. Biasanya aku kurang cocok sama Vit C tapi ga dengan FW satu ini cocok banget dikulit aku. Bekas jerawat juga pelan2 memudar🥺💕.",1,77000.0
2200210,75132,iam_winda,19 - 24,Oily Skin,5.0,"Facial washnya lembut, adem.. ga bikin kulit wajah berminyak dan berjerawat setelah penggunaaannya.. pokoknya bagus banget... cocok utk kulit sensitif... sukses selalu untuk everose.... semoga semakin maju dan sukses didunia perskincarean",1,68000.0
2478635,3895,Xenanuriana,19 - 24,Oily Skin,4.0,"Salah satu facial wash yang mudah banget ditemuin dimanapun. Menurutku di oily skin ini cocok banget karena bikin muka kerasa minyaknya pada ketahan, feelnya juga kerasa bersih, wanginya fresh kayak jeruk nipis gitu, dan teksturnya creamy abis. Tapi lama-lama di muka aku kurang cocok karena bikin muka kerasa kering ketarik gitu (?) So so~",1,29000.0
2404031,4270,wrgusnari,19 - 24,Oily Skin,5.0,"Face wash yang enak banget ini seriusan💯 Pakai senka ini kalau untuk sore bikin kenyal di muka. Teksturnya juga lembut banget, enak banget buat kulit yang kering, jadi bikin kulit tuh lembut, kenyal, lembab banget pas abis pake nih fw. Facial wash ini cocok untuk semua jenis kulit. Dari harganya juga worth banget💟",1,200000.0
1633983,76061,sofiahdynt,19 - 24,Oily Skin,5.0,"Teksturnya gel yang runny, bening gak ada warnanya. Wanginya musky floral yang lembuut banget, mirip bedak bayi. Busanya ringan dan menurutku pas karena gak terlalu banyak ataupun terlalu sedikit. Aku berharap sih packaging nya berbentuk botol atau pump biar lebih mudah mengontrol banyaknya produk yang keluar, soalnya kalo di tube gini jadi gampang meluber karena teksturnya yang runny. Facial wash ini cukup gentle, gak bikin kering dan ketarik malah masih berasa lembap setelah dibilas, nyaman banget dipakenya. Ini salah satu facial wash favorit aku!❤️",1,100000.0
1940842,12723,koya_deeve,19 - 24,Oily Skin,5.0,"Sebenernya ga ada niatan untuk coba ini. Jadi beli ini tu karena aku beli cosrx original clear pad, yang ada di satu bundle sama cosrx low ph yang ukuran 50ml. Karena emang gaada niatan untuk pake, jadi aku simpan aja. Pas itu fw aku cosrx salicylic acid gentle cleanser. Nah pas fw cosrx salicylic acid ku ini habis dan aku jg blum beli lagi, akhirnya aku pake cosrx low ph ini. tekstur nya gel, warna nya bening, aroma tea tree nya noticeable. karena aku terbiasa pake cosrx salicylic acid yg bikin kulit itu keset, jadi pas pake ini kaya ada yang kurang aja gitu. but surprisingly, my skin texture improved a lot more, as well as for my acne, perbedaan result nya pas pake cosrx salicylic acid dan cosrx low ph ini kerasa banget. karena tipe kulit ku oily-acne prone, jadi awalnya aku pake cosrx salicylic acid yg klaim nya sesuai dengan tipe kulit ku. Aku kira pas pake cosrx salicylic acid, kulit ku udah 'mendingan. tapi pas pake corsx low ph ini my skin improved a lot better :))",1,130000.0
2340545,3895,nishadwii,19 - 24,Oily Skin,5.0,"sesuai dengan klaimnya, facial wash ini memang diperuntukkan untuk kulit berjerawat. sama sekali gak bikin kulit ketarik ketika abis dipake, jadi gak ngebuat jerawat-jerawat dimuka jadi merah dan kering. untuk efek yg lain sih aku gak ngerasain apa-apa.",1,29000.0
1892135,52915,annisadivi,19 - 24,Oily Skin,4.0,"🎗️𝙈𝙮 𝙀𝙭𝙥𝙚𝙧𝙞𝙚𝙣𝙘𝙚

 Cara aku memakainya ambil secukupnya lalu basahi sedikit air lalu gosok perlahan hingga berbusa. Sekitar 30 detik bilas hingga bersih. Menurutku sabun ini cukup mudah dibilas, peformanya dalam membersihkan cukup baik, karena setelahnya aku coba bersihkan dengan kapas yang dibasahi toner, kapasnya masih tergolong bersih 💚

 Dipakai pagi untuk membersihkan skincare malam dan sebagai double cleansing di malam hari. Wajah terasa bersih tetapi aku masih merasakan sedikit kesat kering walaupun tidak sampai ketarik dan tidak menimbulkan reaksi negatif sampai saat ini. 👌 Meski begitu ada beberapa kandungan fatty acid yang biasanya risky dikulitku rentan membuat beruntusan😥

 🌠𝙍𝙖𝙩𝙚 4/5",1,169000.0
2379749,84460,Nuhi9,19 - 24,Oily Skin,4.0,"facial wash ini teksturnya creamy, ngehasilin banyak busa dan beraroma (wanginya soft,enak!). Packagingnya biasa aja sama kaya yg lain. Waktu aku pakai, facial wash ini bikin keset diwajahku.. dan malah bikin kulit aku jadi kering. Tapi memang ngangkat kotoran dan minyak banget sih. Kalo di kakak aku yang kulitnya normal, ini cocok banget, jadi aku kasih ke dia deh.",1,32000.0
2457551,4270,badibubibu,19 - 24,Oily Skin,5.0,"Nggak nyangka, foam-nya lembut banget buat kulit wajah. Enggak ada efek ketarik atau kaku sama sekali. Setelah dipake, mukanya beneran terasa lebih kencang dan halus. Udah abis satu botol dan rasanya harus langsung beli lagi deh. Cocok banget buat yang pengen kulit wajah terjaga dengan gampang. 👍",1,200000.0
1500458,73225,Deflianalantari,19 - 24,Oily Skin,5.0,"cocok banget di kulit ku yang berminyakk karna dia diambil dikit aja busanya udah banyakk, bener bener mengurangi minyak di wajah. aku emang lebih suka yang busanya banyak si kalau fw. yang paling menarik dari Nivea hokkaido series ini packaging nya sumpah super lucu banget, kesukaan ciwi ciwi, bentuk nya juga beda dari fw biasanya 😙 enak banget dilihatnya gak bikin bosen. ",1,50000.0
2258843,92916,Niaangelina08,19 - 24,Oily Skin,4.0,"the first things that I notice is texture nya sangat cair, aroma nya lumayan sedikit menyengat, packaging nya lumayan gede jadi hemat hehe. busa nya juga dikit banget. pas awal pakai sih ada sensasi nyekit di bagian hidung tapi cuma 1x aja reaksi nya habis itu udh ga lagi🤗",1,365000.0
2337524,47645,dyahsetya21,19 - 24,Oily Skin,5.0,"Entah udh brp botol abis, ganti merk lain balik lg. Face wash tanpa byk busa ga bikin kering yg aku cinta smpe skrg. Syg sizenya terlalu kecil jd cpt abis, tp di satu sisi dia travel friendly. Yuk emina bikin size agak gede 100ml gitu walaupun agak mahal mah gpp hehe",1,17000.0
2246661,91143,anyakusuma,19 - 24,Oily Skin,4.0,"Iseng coba-coba kemasan kecil yang 50ml karena penasaran iklannya ada dimana-mana. Untuk harganya termasuk mahal sih ya kalo dibandingkan dengam face wash drugstore lainnya, kurang lebih 30 ribu untuk ukuran travel size 50ml. Kemasannya lucu warna pink dan hologram gitu. Untuk teksturnya kental dan warnanya putih susu, wanginya lembut dan gak menyengat. Efeknya di wajah gak kelihatan terlalu signifikan, sejauh ini gak ada efek negatif sih di wajahku. Kemungkinan gak akan repurchase untuk face wash ini.",1,59700.0
1729928,78506,chelle971,19 - 24,Oily Skin,5.0,"Sabun yang incredible banget menurut ku, bisa calming kulit ku banget dan meredakan jerawat ku yang meradang. Dalam 7 hari aku ngerasa banget si power soap ini ngebantu kempesin jerawat ku yang lagi meradang itu. Buat Acne care nya mnurut ku juara banget sii 👍🏻 Untuk brighteningnya di aku baru mulai keliatan di hari ke 13, untuk brightening nya mnurut ku cukup perlu waktu 🤭 Buat kalian yang acne prone skin wajib coba power soap nya jellys ini.",1,50000.0
1632827,24489,Nana25_,19 - 24,Oily Skin,5.0,"Cocok utk kulit sensitive aku😍 kirain bkln kering bgt di muka taunya ini ga bikin kering tpi muka kerasa bersih banget, aman utk acne prone juga tpi biasa aja utk nyembuhin jerawatnya, busanya lembut dn bnyk, isinya jga banyak, worth to buy with the price",1,80000.0
2176705,84461,Linggamnc,19 - 24,Oily Skin,4.0,"kandungannya bagus banget deh terus gabikin kulit wajah kenceng gitu wanginya enak seger bikin pengen terus cuci muka, terus keliatan lebih cerah seger pas udh cuci muka, worth to try buat kalian yg jerawatan enak banget ke kulit wajah pokoknya",1,32000.0
2495795,84978,adorabel,19 - 24,Oily Skin,5.0,"wajah jadi lebih bersih dan segar, wajah terasa enteng tanpa debu yg menempel, sering pakai produk sejenis dengan merk yg sama, produknya sangat awet dan tidak cepat habis, tapi ini merk skincare pertama yg aku coba dan cocok dengan ku, awalnya ikut sepupu",1,22000.0
2509458,89336,sellyrahmaaaa,19 - 24,Oily Skin,5.0,lg ada jerawat dan kemerahan yg bener2 kaya iritasi gt. pake fw ini pertama kali coba enak bgt ngerasa bersih after dibilas dan jerawat pun menurutku jadi cepet kering besoknya (jerawat bernanah) kebetulan lg coba ukuran 50ml dan ingin coba yg 100ml nya krn bagus cocok di aku ga ada ketarik samsek lov npure🫶🫶,1,69000.0
